scene,region_size,expert,desired_B_points,danger_A_points,desired_in_defer_region,danger_in_defer_region,defer_point_frac
scene0647_01,8,PTv3_supervised,1140,3115,1064,117,0.05151430889964104
scene0647_01,16,Concerto decoder,1060,9555,882,233,0.08765427023172379
scene0647_01,16,Sonata linear,949,13306,769,222,0.0663733184337616
scene0647_01,16,Utonia,1270,9333,886,200,0.08038663864135742
scene0647_01,16,PTv3_supervised,1140,3115,1055,166,0.10715796053409576
scene0578_01,4,Concerto decoder,1103,1286,943,169,0.03169300779700279
scene0578_01,4,Sonata linear,1804,6470,1496,127,0.03431321308016777
scene0578_01,4,Utonia,1521,1757,1321,148,0.03180783614516258
scene0578_01,4,PTv3_supervised,875,3257,683,98,0.02610810659825802
scene0578_01,8,Concerto decoder,1103,1286,840,150,0.04982566833496094
scene0578_01,8,Sonata linear,1804,6470,1432,200,0.05221621319651604
scene0578_01,8,Utonia,1521,1757,1238,151,0.048541661351919174
scene0578_01,8,PTv3_supervised,875,3257,636,106,0.05172557756304741
scene0578_01,16,Concerto decoder,1103,1286,724,151,0.10094577819108963
scene0578_01,16,Sonata linear,1804,6470,1342,243,0.1042967215180397
scene0578_01,16,Utonia,1521,1757,1187,177,0.11288807541131973
scene0578_01,16,PTv3_supervised,875,3257,547,128,0.10760590434074402
scene0187_00,4,Concerto decoder,1478,1111,1330,71,0.020578371360898018
scene0187_00,4,Sonata linear,4202,3467,4007,92,0.03487498685717583
scene0187_00,4,Utonia,3305,9112,3120,87,0.028717445209622383
scene0187_00,4,PTv3_supervised,1460,399,1340,80,0.02244751900434494
scene0187_00,8,Concerto decoder,1478,1111,1260,83,0.032899368554353714
scene0187_00,8,Sonata linear,4202,3467,3910,92,0.04323291778564453
scene0187_00,8,Utonia,3305,9112,3009,75,0.03619403764605522
scene0187_00,8,PTv3_supervised,1460,399,1308,93,0.04782889038324356
scene0187_00,16,Concerto decoder,1478,1111,1253,131,0.07365389168262482
scene0187_00,16,Sonata linear,4202,3467,3862,223,0.07888276875019073
scene0187_00,16,Utonia,3305,9112,2960,53,0.056896623224020004
scene0187_00,16,PTv3_supervised,1460,399,1267,96,0.08502256870269775
scene0406_01,4,Concerto decoder,230,638,133,46,0.023462696000933647
scene0406_01,4,Sonata linear,245,1432,99,28,0.016609331592917442
scene0406_01,4,Utonia,228,1101,114,36,0.021097613498568535
scene0406_01,4,PTv3_supervised,318,324,215,47,0.035503119230270386
scene0406_01,8,Concerto decoder,230,638,108,39,0.05025801062583923
scene0406_01,8,Sonata linear,245,1432,83,28,0.02690281718969345
scene0406_01,8,Utonia,228,1101,95,39,0.037088796496391296
scene0406_01,8,PTv3_supervised,318,324,220,67,0.08511610329151154
scene0406_01,16,Concerto decoder,230,638,90,40,0.10820253938436508
scene0406_01,16,Sonata linear,245,1432,52,25,0.053214363753795624
scene0406_01,16,Utonia,228,1101,60,40,0.052300579845905304
scene0406_01,16,PTv3_supervised,318,324,231,102,0.1992582231760025
scene0686_02,4,Concerto decoder,898,1326,803,56,0.03443339094519615
scene0686_02,4,Sonata linear,1301,1168,1242,62,0.03767658770084381
scene0686_02,4,Utonia,761,1734,696,57,0.032285869121551514
scene0686_02,4,PTv3_supervised,594,987,523,47,0.026413055136799812
scene0686_02,8,Concerto decoder,898,1326,797,68,0.07596675306558609
scene0686_02,8,Sonata linear,1301,1168,1228,68,0.06635403633117676
scene0686_02,8,Utonia,761,1734,671,59,0.06531679630279541
scene0686_02,8,PTv3_supervised,594,987,534,76,0.06166454777121544
scene0686_02,16,Concerto decoder,898,1326,696,95,0.1434018462896347
scene0686_02,16,Sonata linear,1301,1168,1212,79,0.12036347389221191
scene0686_02,16,Utonia,761,1734,642,89,0.1348848044872284
scene0686_02,16,PTv3_supervised,594,987,526,114,0.12983009219169617
scene0686_00,4,Concerto decoder,312,401,223,27,0.020106695592403412
scene0686_00,4,Sonata linear,360,1152,273,33,0.020737847313284874
scene0686_00,4,Utonia,343,696,251,25,0.019190020859241486
scene0686_00,4,PTv3_supervised,228,469,177,17,0.018453678116202354
scene0686_00,8,Concerto decoder,312,401,222,56,0.04664512723684311
scene0686_00,8,Sonata linear,360,1152,245,28,0.03916146978735924
scene0686_00,8,Utonia,343,696,233,35,0.03690735623240471
scene0686_00,8,PTv3_supervised,228,469,171,25,0.044210683554410934
scene0686_00,16,Concerto decoder,312,401,199,62,0.11327672749757767
scene0686_00,16,Sonata linear,360,1152,233,59,0.0977233424782753
scene0686_00,16,Utonia,343,696,236,56,0.08873694390058517
scene0686_00,16,PTv3_supervised,228,469,165,33,0.09698700159788132
scene0426_00,4,Concerto decoder,2126,1437,1937,98,0.04378142207860947
scene0426_00,4,Sonata linear,1775,2516,1556,115,0.03666189685463905
scene0426_00,4,Utonia,1992,3303,1762,114,0.04113912582397461
scene0426_00,4,PTv3_supervised,1105,1911,1000,53,0.03545084223151207
scene0426_00,8,Concerto decoder,2126,1437,1985,379,0.07246749103069305
scene0426_00,8,Sonata linear,1775,2516,1521,358,0.05936609208583832
scene0426_00,8,Utonia,1992,3303,1712,358,0.062142953276634216
scene0426_00,8,PTv3_supervised,1105,1911,933,94,0.06622873246669769
scene0426_00,16,Concerto decoder,2126,1437,1976,499,0.12423697859048843
scene0426_00,16,Sonata linear,1775,2516,1499,506,0.10393042117357254
scene0426_00,16,Utonia,1992,3303,1703,508,0.10774707049131393
scene0426_00,16,PTv3_supervised,1105,1911,919,124,0.14084920287132263
scene0643_00,4,Concerto decoder,2160,2554,1991,127,0.04082277789711952
scene0643_00,4,Sonata linear,1247,4659,972,93,0.02777896448969841
scene0643_00,4,Utonia,1496,5264,1228,103,0.028308575972914696
scene0643_00,4,PTv3_supervised,1562,2664,1397,105,0.042667873203754425
scene0643_00,8,Concerto decoder,2160,2554,1915,147,0.06858465820550919
scene0643_00,8,Sonata linear,1247,4659,856,92,0.05312342569231987
scene0643_00,8,Utonia,1496,5264,1112,100,0.05349927768111229
scene0643_00,8,PTv3_supervised,1562,2664,1349,133,0.07866435497999191
scene0643_00,16,Concerto decoder,2160,2554,1861,237,0.1150110587477684
scene0643_00,16,Sonata linear,1247,4659,761,162,0.07406015694141388
scene0643_00,16,Utonia,1496,5264,969,188,0.06770481914281845
scene0643_00,16,PTv3_supervised,1562,2664,1252,153,0.16894598305225372
scene0146_02,4,Concerto decoder,1667,607,1586,65,0.05922474339604378
scene0146_02,4,Sonata linear,1291,1011,1208,43,0.04379894956946373
scene0146_02,4,Utonia,1719,1040,1634,126,0.055556658655405045
scene0146_02,4,PTv3_supervised,987,501,938,47,0.04851789399981499
scene0146_02,8,Concerto decoder,1667,607,1562,89,0.10032715648412704
scene0146_02,8,Sonata linear,1291,1011,1188,65,0.07350054383277893
scene0146_02,8,Utonia,1719,1040,1570,134,0.08484187722206116
scene0146_02,8,PTv3_supervised,987,501,930,60,0.10223059356212616
scene0146_02,16,Concerto decoder,1667,607,1540,118,0.19869138300418854
scene0146_02,16,Sonata linear,1291,1011,1158,129,0.13161495327949524
scene0146_02,16,Utonia,1719,1040,1528,194,0.15275105834007263
scene0146_02,16,PTv3_supervised,987,501,942,89,0.24667394161224365
scene0583_00,4,Concerto decoder,8548,3072,8373,138,0.11233078688383102
scene0583_00,4,Sonata linear,6871,5854,6570,205,0.08376229554414749
scene0583_00,4,Utonia,6248,4885,5978,177,0.07923132181167603
scene0583_00,4,PTv3_supervised,2429,3595,2336,79,0.052820879966020584
scene0583_00,8,Concerto decoder,8548,3072,8256,192,0.15877093374729156
scene0583_00,8,Sonata linear,6871,5854,6432,236,0.11927205324172974
scene0583_00,8,Utonia,6248,4885,5880,317,0.11748769134283066
scene0583_00,8,PTv3_supervised,2429,3595,2306,140,0.09288030117750168
scene0583_00,16,Concerto decoder,8548,3072,8308,426,0.23959043622016907
scene0583_00,16,Sonata linear,6871,5854,6521,475,0.18535888195037842
scene0583_00,16,Utonia,6248,4885,5932,544,0.1863584965467453
scene0583_00,16,PTv3_supervised,2429,3595,2301,338,0.16363823413848877
scene0088_03,4,Concerto decoder,671,214,636,30,0.019504381343722343
scene0088_03,4,Sonata linear,697,2086,616,34,0.015438003465533257
scene0088_03,4,Utonia,441,1873,368,27,0.012359300628304482
scene0088_03,4,PTv3_supervised,603,513,555,17,0.018054010346531868
scene0088_03,8,Concerto decoder,671,214,622,32,0.036579616367816925
scene0088_03,8,Sonata linear,697,2086,593,41,0.027574853971600533
scene0088_03,8,Utonia,441,1873,340,41,0.025581706315279007
scene0088_03,8,PTv3_supervised,603,513,546,23,0.037656269967556
scene0088_03,16,Concerto decoder,671,214,623,50,0.08893535286188126
scene0088_03,16,Sonata linear,697,2086,584,83,0.05546113848686218
scene0088_03,16,Utonia,441,1873,293,40,0.03598345071077347
scene0088_03,16,PTv3_supervised,603,513,521,36,0.08147884160280228
scene0462_00,4,Concerto decoder,1371,1824,1251,56,0.029455047100782394
scene0462_00,4,Sonata linear,1678,3780,1505,89,0.03142489492893219
scene0462_00,4,Utonia,1849,3972,1697,91,0.03630317002534866
scene0462_00,4,PTv3_supervised,2838,1233,2717,71,0.05200403183698654
scene0462_00,8,Concerto decoder,1371,1824,1211,87,0.04592067375779152
scene0462_00,8,Sonata linear,1678,3780,1413,78,0.04675496369600296
scene0462_00,8,Utonia,1849,3972,1624,170,0.05564245954155922
scene0462_00,8,PTv3_supervised,2838,1233,2651,74,0.07764684408903122
scene0462_00,16,Concerto decoder,1371,1824,1182,112,0.09242071211338043
scene0462_00,16,Sonata linear,1678,3780,1420,189,0.08217749744653702
scene0462_00,16,Utonia,1849,3972,1585,227,0.09981344640254974
scene0462_00,16,PTv3_supervised,2838,1233,2651,174,0.1361861377954483
scene0077_00,4,Concerto decoder,659,575,581,27,0.03744041174650192
scene0077_00,4,Sonata linear,876,1126,768,64,0.04145581275224686
scene0077_00,4,Utonia,944,1051,811,49,0.04255592077970505
scene0077_00,4,PTv3_supervised,892,622,826,42,0.05128346011042595
scene0077_00,8,Concerto decoder,659,575,576,55,0.0774294063448906
scene0077_00,8,Sonata linear,876,1126,707,123,0.07286395132541656
scene0077_00,8,Utonia,944,1051,809,114,0.08091308921575546
scene0077_00,8,PTv3_supervised,892,622,841,82,0.10738907009363174
scene0077_00,16,Concerto decoder,659,575,562,77,0.14160248637199402
scene0077_00,16,Sonata linear,876,1126,740,206,0.13586358726024628
scene0077_00,16,Utonia,944,1051,777,128,0.13700036704540253
scene0077_00,16,PTv3_supervised,892,622,816,90,0.17621928453445435
scene0334_01,4,Concerto decoder,7642,8635,7511,115,0.058127500116825104
scene0334_01,4,Sonata linear,4963,1443,4856,103,0.04685229808092117
scene0334_01,4,Utonia,7441,2428,7284,162,0.059829231351614
scene0334_01,4,PTv3_supervised,4894,7356,4809,70,0.04387178272008896
scene0334_01,8,Concerto decoder,7642,8635,7483,206,0.08140437304973602
scene0334_01,8,Sonata linear,4963,1443,4868,210,0.07422427088022232
scene0334_01,8,Utonia,7441,2428,7224,287,0.08627072721719742
scene0334_01,8,PTv3_supervised,4894,7356,4816,126,0.06833788007497787
scene0334_01,16,Concerto decoder,7642,8635,7457,432,0.11388153582811356
scene0334_01,16,Sonata linear,4963,1443,4854,245,0.1215243935585022
scene0334_01,16,Utonia,7441,2428,7144,386,0.11571263521909714
scene0334_01,16,PTv3_supervised,4894,7356,4793,165,0.11524491012096405
scene0019_00,4,Concerto decoder,8927,6893,8792,113,0.11329353600740433
scene0019_00,4,Sonata linear,3799,3720,3672,55,0.05155109986662865
scene0019_00,4,Utonia,5077,6157,4875,96,0.059967782348394394
scene0019_00,4,PTv3_supervised,573,8302,491,41,0.016394007951021194
scene0019_00,8,Concerto decoder,8927,6893,8784,237,0.1497945338487625
scene0019_00,8,Sonata linear,3799,3720,3577,85,0.07137380540370941
scene0019_00,8,Utonia,5077,6157,4766,132,0.08065196871757507
scene0019_00,8,PTv3_supervised,573,8302,470,49,0.03199545294046402
scene0019_00,16,Concerto decoder,8927,6893,8734,372,0.2299899160861969
scene0019_00,16,Sonata linear,3799,3720,3529,149,0.12898112833499908
scene0019_00,16,Utonia,5077,6157,4828,313,0.13903462886810303
scene0019_00,16,PTv3_supervised,573,8302,408,79,0.06757467240095139
scene0221_00,4,Concerto decoder,2271,4674,1958,168,0.04035444185137749
scene0221_00,4,Sonata linear,3521,7270,3052,138,0.04609964042901993
scene0221_00,4,Utonia,2314,8036,1829,142,0.03527316078543663
scene0221_00,4,PTv3_supervised,2566,2413,2335,146,0.05686695873737335
scene0221_00,8,Concerto decoder,2271,4674,1841,193,0.06977064907550812
scene0221_00,8,Sonata linear,3521,7270,2968,261,0.0745101124048233
scene0221_00,8,Utonia,2314,8036,1720,271,0.06269104033708572
scene0221_00,8,PTv3_supervised,2566,2413,2344,295,0.11293195933103561
scene0221_00,16,Concerto decoder,2271,4674,1730,236,0.12273955345153809
scene0221_00,16,Sonata linear,3521,7270,2717,197,0.12838615477085114
scene0221_00,16,Utonia,2314,8036,1609,293,0.1099870502948761
scene0221_00,16,PTv3_supervised,2566,2413,2252,320,0.22378012537956238
scene0474_05,4,Concerto decoder,2709,1640,2503,115,0.05515582859516144
scene0474_05,4,Sonata linear,1673,6315,1370,128,0.037786923348903656
scene0474_05,4,Utonia,2440,4062,2161,162,0.044931720942258835
scene0474_05,4,PTv3_supervised,3593,1141,3414,64,0.06447425484657288
scene0474_05,8,Concerto decoder,2709,1640,2387,143,0.08798164129257202
scene0474_05,8,Sonata linear,1673,6315,1200,234,0.06089179217815399
scene0474_05,8,Utonia,2440,4062,1999,218,0.06691958755254745
scene0474_05,8,PTv3_supervised,3593,1141,3394,132,0.11373310536146164
scene0474_05,16,Concerto decoder,2709,1640,2327,176,0.16687631607055664
scene0474_05,16,Sonata linear,1673,6315,1005,241,0.11031165719032288
scene0474_05,16,Utonia,2440,4062,1819,236,0.12303140759468079
scene0474_05,16,PTv3_supervised,3593,1141,3326,134,0.21055014431476593
scene0591_01,4,Concerto decoder,1547,5479,1263,108,0.028463883325457573
scene0591_01,4,Sonata linear,848,8569,565,89,0.016834871843457222
scene0591_01,4,Utonia,1008,7529,716,117,0.02272276021540165
scene0591_01,4,PTv3_supervised,1754,1091,1631,128,0.03988569602370262
scene0591_01,8,Concerto decoder,1547,5479,1186,101,0.05342265963554382
scene0591_01,8,Sonata linear,848,8569,493,116,0.035560429096221924
scene0591_01,8,Utonia,1008,7529,654,147,0.047267138957977295
scene0591_01,8,PTv3_supervised,1754,1091,1627,189,0.08205057680606842
scene0591_01,16,Concerto decoder,1547,5479,1197,205,0.11704984307289124
scene0591_01,16,Sonata linear,848,8569,395,111,0.05899975076317787
scene0591_01,16,Utonia,1008,7529,564,172,0.0864190086722374
scene0591_01,16,PTv3_supervised,1754,1091,1616,231,0.1735459417104721
scene0316_00,4,Concerto decoder,4386,1528,4317,72,0.08169814199209213
scene0316_00,4,Sonata linear,1197,3736,1078,95,0.03100951388478279
scene0316_00,4,Utonia,3617,6167,3504,103,0.06585261970758438
scene0316_00,4,PTv3_supervised,336,239,278,15,0.016342468559741974
scene0316_00,8,Concerto decoder,4386,1528,4318,113,0.1273604929447174
scene0316_00,8,Sonata linear,1197,3736,902,166,0.06481613218784332
scene0316_00,8,Utonia,3617,6167,3314,185,0.10224336385726929
scene0316_00,8,PTv3_supervised,336,239,276,33,0.04631549119949341
scene0316_00,16,Concerto decoder,4386,1528,4254,124,0.19792701303958893
scene0316_00,16,Sonata linear,1197,3736,712,86,0.12866675853729248
scene0316_00,16,Utonia,3617,6167,3104,76,0.15026266872882843
scene0316_00,16,PTv3_supervised,336,239,286,50,0.13396279513835907
scene0086_00,4,Concerto decoder,1101,1125,988,77,0.03960109129548073
scene0086_00,4,Sonata linear,1187,5616,1086,42,0.032814133912324905
scene0086_00,4,Utonia,1812,1453,1650,119,0.0458340160548687
scene0086_00,4,PTv3_supervised,466,2213,424,60,0.027349308133125305
scene0086_00,8,Concerto decoder,1101,1125,920,69,0.07936587929725647
scene0086_00,8,Sonata linear,1187,5616,1025,62,0.05492526665329933
scene0086_00,8,Utonia,1812,1453,1574,115,0.07998287677764893
scene0086_00,8,PTv3_supervised,466,2213,418,83,0.06201443076133728
scene0086_00,16,Concerto decoder,1101,1125,883,108,0.17092058062553406
scene0086_00,16,Sonata linear,1187,5616,1015,170,0.09638994187116623
scene0086_00,16,Utonia,1812,1453,1579,240,0.1648639440536499
scene0086_00,16,PTv3_supervised,466,2213,377,89,0.1288640946149826
scene0655_02,4,Concerto decoder,120,355,77,13,0.004020207095891237
scene0655_02,4,Sonata linear,144,853,88,33,0.003923799376934767
scene0655_02,4,Utonia,167,912,65,14,0.0032103811390697956
scene0655_02,4,PTv3_supervised,146,178,115,22,0.006854597479104996
scene0655_02,8,Concerto decoder,120,355,66,14,0.008927366696298122
scene0655_02,8,Sonata linear,144,853,62,35,0.006642500404268503
scene0655_02,8,Utonia,167,912,94,59,0.009312997572124004
scene0655_02,8,PTv3_supervised,146,178,115,26,0.019059831276535988
scene0655_02,16,Concerto decoder,120,355,57,21,0.014817885123193264
scene0655_02,16,Sonata linear,144,853,65,40,0.018115034326910973
scene0655_02,16,Utonia,167,912,46,24,0.011877446435391903
scene0655_02,16,PTv3_supervised,146,178,114,29,0.04750014469027519
scene0046_01,4,Concerto decoder,2257,10056,1998,116,0.041704677045345306
scene0046_01,4,Sonata linear,2165,15321,1790,87,0.029749592766165733
scene0046_01,4,Utonia,2122,11265,1669,103,0.032865237444639206
scene0046_01,4,PTv3_supervised,4010,10423,3704,142,0.056852493435144424
scene0046_01,8,Concerto decoder,2257,10056,1947,195,0.07829584181308746
scene0046_01,8,Sonata linear,2165,15321,1716,199,0.04974111169576645
scene0046_01,8,Utonia,2122,11265,1485,125,0.05393598973751068
scene0046_01,8,PTv3_supervised,4010,10423,3611,182,0.09797900915145874
scene0046_01,16,Concerto decoder,2257,10056,1813,247,0.13801343739032745
scene0046_01,16,Sonata linear,2165,15321,1506,206,0.07896393537521362
scene0046_01,16,Utonia,2122,11265,1355,359,0.09907751530408859
scene0046_01,16,PTv3_supervised,4010,10423,3553,233,0.17675665020942688
scene0651_01,4,Concerto decoder,1527,1403,1294,128,0.046431608498096466
scene0651_01,4,Sonata linear,1244,5606,964,201,0.043045539408922195
scene0651_01,4,Utonia,1884,3421,1586,196,0.05395772308111191
scene0651_01,4,PTv3_supervised,1174,2041,974,144,0.059098511934280396
scene0651_01,8,Concerto decoder,1527,1403,1225,158,0.0904504731297493
scene0651_01,8,Sonata linear,1244,5606,886,250,0.08306144177913666
scene0651_01,8,Utonia,1884,3421,1480,207,0.09360348433256149
scene0651_01,8,PTv3_supervised,1174,2041,934,175,0.10727113485336304
scene0651_01,16,Concerto decoder,1527,1403,1170,198,0.16542373597621918
scene0651_01,16,Sonata linear,1244,5606,660,217,0.12066460400819778
scene0651_01,16,Utonia,1884,3421,1385,285,0.14602582156658173
scene0651_01,16,PTv3_supervised,1174,2041,932,265,0.24149370193481445
scene0633_01,4,Concerto decoder,4426,2110,4271,46,0.0867496207356453
scene0633_01,4,Sonata linear,3664,3312,3451,58,0.07285656034946442
scene0633_01,4,Utonia,4395,2803,4200,42,0.07764255255460739
