scene,region_size,expert,desired_B_points,danger_A_points,desired_in_defer_region,danger_in_defer_region,defer_point_frac
scene0671_01,4,Concerto decoder,1743,225,1726,9,0.06340790539979935
scene0671_01,4,Sonata linear,1621,852,1605,11,0.05228988081216812
scene0671_01,4,Utonia,1731,609,1715,15,0.057104986160993576
scene0671_01,4,PTv3_supervised,82,729,57,12,0.008953931741416454
scene0671_01,8,Concerto decoder,1743,225,1723,13,0.09116239100694656
scene0671_01,8,Sonata linear,1621,852,1590,18,0.0716044008731842
scene0671_01,8,Utonia,1731,609,1691,19,0.07163145393133163
scene0671_01,8,PTv3_supervised,82,729,58,18,0.027538074180483818
scene0671_01,16,Concerto decoder,1743,225,1717,12,0.1479698121547699
scene0671_01,16,Sonata linear,1621,852,1599,39,0.13650012016296387
scene0671_01,16,Utonia,1731,609,1688,21,0.11902507394552231
scene0671_01,16,PTv3_supervised,82,729,62,25,0.10374117642641068
scene0435_02,4,Concerto decoder,10662,2917,10311,136,0.08998779952526093
scene0435_02,4,Sonata linear,7150,5341,6698,184,0.06403382122516632
scene0435_02,4,Utonia,8091,5922,7710,233,0.07016199827194214
scene0435_02,4,PTv3_supervised,6498,1446,6231,180,0.0664113238453865
scene0435_02,8,Concerto decoder,10662,2917,10158,223,0.12733565270900726
scene0435_02,8,Sonata linear,7150,5341,6572,380,0.10401452332735062
scene0435_02,8,Utonia,8091,5922,7473,406,0.10110931098461151
scene0435_02,8,PTv3_supervised,6498,1446,6207,261,0.11322949826717377
scene0435_02,16,Concerto decoder,10662,2917,10104,439,0.20542457699775696
scene0435_02,16,Sonata linear,7150,5341,6365,449,0.16705535352230072
scene0435_02,16,Utonia,8091,5922,7220,526,0.15378330647945404
scene0435_02,16,PTv3_supervised,6498,1446,6152,334,0.2153715193271637
scene0412_00,4,Concerto decoder,3782,3795,3663,86,0.060540106147527695
scene0412_00,4,Sonata linear,5523,10448,5327,100,0.07413347065448761
scene0412_00,4,Utonia,5505,3534,5332,64,0.07223383337259293
scene0412_00,4,PTv3_supervised,4397,8353,4234,95,0.06617219001054764
scene0412_00,8,Concerto decoder,3782,3795,3594,70,0.0953158289194107
scene0412_00,8,Sonata linear,5523,10448,5249,83,0.09949693083763123
scene0412_00,8,Utonia,5505,3534,5307,126,0.10648453235626221
scene0412_00,8,PTv3_supervised,4397,8353,4155,138,0.10180703550577164
scene0412_00,16,Concerto decoder,3782,3795,3604,209,0.16611777245998383
scene0412_00,16,Sonata linear,5523,10448,5050,215,0.15838558971881866
scene0412_00,16,Utonia,5505,3534,5140,197,0.18068481981754303
scene0412_00,16,PTv3_supervised,4397,8353,3903,194,0.20739425718784332
scene0518_00,4,Concerto decoder,4755,746,4667,20,0.08022027462720871
scene0518_00,4,Sonata linear,661,2019,569,32,0.027546903118491173
scene0518_00,4,Utonia,5143,1267,5042,36,0.07873471081256866
scene0518_00,4,PTv3_supervised,441,693,376,36,0.023410385474562645
scene0518_00,8,Concerto decoder,4755,746,4662,58,0.1178971603512764
scene0518_00,8,Sonata linear,661,2019,559,74,0.057322148233652115
scene0518_00,8,Utonia,5143,1267,5015,48,0.10574374347925186
scene0518_00,8,PTv3_supervised,441,693,358,41,0.05683549866080284
scene0518_00,16,Concerto decoder,4755,746,4653,93,0.17802394926548004
scene0518_00,16,Sonata linear,661,2019,482,85,0.10391240566968918
scene0518_00,16,Utonia,5143,1267,4974,45,0.15615035593509674
scene0518_00,16,PTv3_supervised,441,693,352,52,0.10877889394760132
scene0693_01,4,Concerto decoder,368,734,249,42,0.03343265503644943
scene0693_01,4,Sonata linear,343,2027,164,38,0.023372789844870567
scene0693_01,4,Utonia,403,1490,238,66,0.030671659857034683
scene0693_01,4,PTv3_supervised,684,792,564,72,0.0519942045211792
scene0693_01,8,Concerto decoder,368,734,218,57,0.06708400696516037
scene0693_01,8,Sonata linear,343,2027,134,33,0.04034881666302681
scene0693_01,8,Utonia,403,1490,180,52,0.04513271898031235
scene0693_01,8,PTv3_supervised,684,792,577,118,0.10628468543291092
scene0693_01,16,Concerto decoder,368,734,178,75,0.16380088031291962
scene0693_01,16,Sonata linear,343,2027,102,33,0.0796314999461174
scene0693_01,16,Utonia,403,1490,159,53,0.1035783588886261
scene0693_01,16,PTv3_supervised,684,792,516,137,0.2470954805612564
scene0203_01,4,Concerto decoder,3983,4612,3853,71,0.05030321702361107
scene0203_01,4,Sonata linear,2668,12593,2365,185,0.03649934381246567
scene0203_01,4,Utonia,3930,6986,3716,168,0.046422865241765976
scene0203_01,4,PTv3_supervised,3506,6506,3360,107,0.04864222928881645
scene0203_01,8,Concerto decoder,3983,4612,3775,131,0.08748815953731537
scene0203_01,8,Sonata linear,2668,12593,2169,320,0.057590365409851074
scene0203_01,8,Utonia,3930,6986,3564,291,0.07527459412813187
scene0203_01,8,PTv3_supervised,3506,6506,3292,137,0.08579183369874954
scene0203_01,16,Concerto decoder,3983,4612,3683,235,0.16729336977005005
scene0203_01,16,Sonata linear,2668,12593,1914,444,0.12263751029968262
scene0203_01,16,Utonia,3930,6986,3467,444,0.1402439922094345
scene0203_01,16,PTv3_supervised,3506,6506,3203,210,0.17159779369831085
scene0678_02,4,Concerto decoder,11726,3954,11482,152,0.065249502658844
scene0678_02,4,Sonata linear,5664,15265,5229,91,0.0342680998146534
scene0678_02,4,Utonia,12641,9677,12295,181,0.06340399384498596
scene0678_02,4,PTv3_supervised,2812,19177,2518,142,0.023471245542168617
scene0678_02,8,Concerto decoder,11726,3954,11417,208,0.09347264468669891
scene0678_02,8,Sonata linear,5664,15265,5076,130,0.04892011359333992
scene0678_02,8,Utonia,12641,9677,12126,309,0.08217938989400864
scene0678_02,8,PTv3_supervised,2812,19177,2518,285,0.044872794300317764
scene0678_02,16,Concerto decoder,11726,3954,11250,207,0.14423026144504547
scene0678_02,16,Sonata linear,5664,15265,4919,129,0.08178306370973587
scene0678_02,16,Utonia,12641,9677,11958,448,0.12555494904518127
scene0678_02,16,PTv3_supervised,2812,19177,2452,313,0.1013270914554596
scene0629_01,4,Concerto decoder,2285,11176,2074,97,0.04093422368168831
scene0629_01,4,Sonata linear,2127,17369,1862,119,0.03706362843513489
scene0629_01,4,Utonia,2574,9634,2299,65,0.04230419918894768
scene0629_01,4,PTv3_supervised,2278,13381,2056,79,0.04738796874880791
scene0629_01,8,Concerto decoder,2285,11176,1992,181,0.06796236336231232
scene0629_01,8,Sonata linear,2127,17369,1665,182,0.05836428329348564
scene0629_01,8,Utonia,2574,9634,2142,118,0.067863330245018
scene0629_01,8,PTv3_supervised,2278,13381,1937,107,0.08529338985681534
scene0629_01,16,Concerto decoder,2285,11176,1797,368,0.11707518249750137
scene0629_01,16,Sonata linear,2127,17369,1581,286,0.09938103705644608
scene0629_01,16,Utonia,2574,9634,1969,285,0.10906989872455597
scene0629_01,16,PTv3_supervised,2278,13381,1858,158,0.15849632024765015
scene0441_00,4,Concerto decoder,2163,732,2064,86,0.05766856670379639
scene0441_00,4,Sonata linear,1346,1753,1212,114,0.03810769319534302
scene0441_00,4,Utonia,2206,1282,2082,125,0.05105520039796829
scene0441_00,4,PTv3_supervised,394,1315,311,34,0.022867556661367416
scene0441_00,8,Concerto decoder,2163,732,2077,231,0.10109634697437286
scene0441_00,8,Sonata linear,1346,1753,1179,184,0.06573687493801117
scene0441_00,8,Utonia,2206,1282,2094,261,0.08713479340076447
scene0441_00,8,PTv3_supervised,394,1315,316,54,0.059329256415367126
scene0441_00,16,Concerto decoder,2163,732,2006,206,0.15776556730270386
scene0441_00,16,Sonata linear,1346,1753,1195,260,0.13219387829303741
scene0441_00,16,Utonia,2206,1282,2044,299,0.14280465245246887
scene0441_00,16,PTv3_supervised,394,1315,307,65,0.12991593778133392
scene0377_02,4,Concerto decoder,1891,1153,1709,218,0.05187258869409561
scene0377_02,4,Sonata linear,1667,2951,1502,178,0.04724173620343208
scene0377_02,4,Utonia,1756,1451,1584,189,0.04921381175518036
scene0377_02,4,PTv3_supervised,633,551,575,50,0.02646452933549881
scene0377_02,8,Concerto decoder,1891,1153,1686,322,0.07875970751047134
scene0377_02,8,Sonata linear,1667,2951,1482,243,0.07377669960260391
scene0377_02,8,Utonia,1756,1451,1530,251,0.07353018969297409
scene0377_02,8,PTv3_supervised,633,551,537,68,0.05042875185608864
scene0377_02,16,Concerto decoder,1891,1153,1518,264,0.1447889655828476
scene0377_02,16,Sonata linear,1667,2951,1173,126,0.13642525672912598
scene0377_02,16,Utonia,1756,1451,1432,273,0.14095047116279602
scene0377_02,16,PTv3_supervised,633,551,527,96,0.12168753147125244
scene0030_02,4,Concerto decoder,1059,3114,841,111,0.0188777856528759
scene0030_02,4,Sonata linear,2355,4777,2055,104,0.025290587916970253
scene0030_02,4,Utonia,2606,4527,2312,173,0.027647698298096657
scene0030_02,4,PTv3_supervised,3442,2673,3312,155,0.03926600143313408
scene0030_02,8,Concerto decoder,1059,3114,782,153,0.049055065959692
scene0030_02,8,Sonata linear,2355,4777,1932,148,0.05246790871024132
scene0030_02,8,Utonia,2606,4527,2151,212,0.060777898877859116
scene0030_02,8,PTv3_supervised,3442,2673,3283,202,0.07984906435012817
scene0030_02,16,Concerto decoder,1059,3114,767,250,0.09507881104946136
scene0030_02,16,Sonata linear,2355,4777,1741,241,0.08160513639450073
scene0030_02,16,Utonia,2606,4527,2087,364,0.10413617640733719
scene0030_02,16,PTv3_supervised,3442,2673,3216,322,0.15090730786323547
scene0144_01,4,Concerto decoder,452,3431,375,19,0.021932631731033325
scene0144_01,4,Sonata linear,732,3604,578,42,0.025903193280100822
scene0144_01,4,Utonia,681,3362,588,52,0.025248706340789795
scene0144_01,4,PTv3_supervised,479,4538,413,27,0.024186979979276657
scene0144_01,8,Concerto decoder,452,3431,376,41,0.05049741268157959
scene0144_01,8,Sonata linear,732,3604,566,96,0.05323171615600586
scene0144_01,8,Utonia,681,3362,523,66,0.05110826715826988
scene0144_01,8,PTv3_supervised,479,4538,388,34,0.04943568632006645
scene0144_01,16,Concerto decoder,452,3431,354,44,0.10082029551267624
scene0144_01,16,Sonata linear,732,3604,451,68,0.09788236767053604
scene0144_01,16,Utonia,681,3362,422,69,0.10105299949645996
scene0144_01,16,PTv3_supervised,479,4538,348,55,0.09863866120576859
scene0131_00,4,Concerto decoder,6695,2904,6457,83,0.07391822338104248
scene0131_00,4,Sonata linear,4845,5382,4590,183,0.057844020426273346
scene0131_00,4,Utonia,5263,4285,5020,145,0.06389259546995163
scene0131_00,4,PTv3_supervised,3947,5561,3773,152,0.05511566624045372
scene0131_00,8,Concerto decoder,6695,2904,6445,161,0.11852467060089111
scene0131_00,8,Sonata linear,4845,5382,4507,217,0.08687429875135422
scene0131_00,8,Utonia,5263,4285,4899,185,0.09310332685709
scene0131_00,8,PTv3_supervised,3947,5561,3711,154,0.09344977885484695
scene0131_00,16,Concerto decoder,6695,2904,6403,220,0.19846981763839722
scene0131_00,16,Sonata linear,4845,5382,4408,223,0.138200581073761
scene0131_00,16,Utonia,5263,4285,4801,286,0.14986465871334076
scene0131_00,16,PTv3_supervised,3947,5561,3692,198,0.16164423525333405
scene0704_00,4,Concerto decoder,3242,23841,3080,74,0.0531650073826313
scene0704_00,4,Sonata linear,2623,25701,2427,85,0.04481453448534012
scene0704_00,4,Utonia,3605,24912,3430,103,0.054912127554416656
scene0704_00,4,PTv3_supervised,2087,3842,1923,72,0.045115113258361816
scene0704_00,8,Concerto decoder,3242,23841,3053,123,0.08265937864780426
scene0704_00,8,Sonata linear,2623,25701,2278,124,0.0653572678565979
scene0704_00,8,Utonia,3605,24912,3361,166,0.08283784985542297
scene0704_00,8,PTv3_supervised,2087,3842,1872,109,0.08472586423158646
scene0704_00,16,Concerto decoder,3242,23841,2941,158,0.14949136972427368
scene0704_00,16,Sonata linear,2623,25701,2137,369,0.10485529899597168
scene0704_00,16,Utonia,3605,24912,3203,254,0.13146598637104034
scene0704_00,16,PTv3_supervised,2087,3842,1744,277,0.1696583777666092
scene0575_02,4,Concerto decoder,4302,3341,4014,159,0.0434589609503746
scene0575_02,4,Sonata linear,1901,12106,1553,155,0.02520451322197914
scene0575_02,4,Utonia,3192,4014,2868,162,0.036784205585718155
scene0575_02,4,PTv3_supervised,4102,2497,3891,106,0.04311623424291611
scene0575_02,8,Concerto decoder,4302,3341,3890,201,0.0671970546245575
scene0575_02,8,Sonata linear,1901,12106,1281,170,0.04253191128373146
scene0575_02,8,Utonia,3192,4014,2625,217,0.05291486904025078
scene0575_02,8,PTv3_supervised,4102,2497,3859,170,0.06758472323417664
scene0575_02,16,Concerto decoder,4302,3341,3726,182,0.1028013750910759
scene0575_02,16,Sonata linear,1901,12106,1018,392,0.0664554089307785
scene0575_02,16,Utonia,3192,4014,2646,566,0.08764832466840744
scene0575_02,16,PTv3_supervised,4102,2497,3804,183,0.12183117866516113
scene0019_01,4,Concerto decoder,19968,3447,19821,102,0.18158167600631714
scene0019_01,4,Sonata linear,12807,2581,12656,90,0.10986755788326263
scene0019_01,4,Utonia,14302,3571,14143,110,0.1227303221821785
scene0019_01,4,PTv3_supervised,13533,3059,13457,45,0.11509353667497635
scene0019_01,8,Concerto decoder,19968,3447,19798,269,0.21178552508354187
scene0019_01,8,Sonata linear,12807,2581,12600,164,0.1268882155418396
scene0019_01,8,Utonia,14302,3571,14119,213,0.14288656413555145
scene0019_01,8,PTv3_supervised,13533,3059,13410,39,0.13252617418766022
scene0019_01,16,Concerto decoder,19968,3447,19735,392,0.26703593134880066
scene0019_01,16,Sonata linear,12807,2581,12625,386,0.18052121996879578
scene0019_01,16,Utonia,14302,3571,14194,522,0.18893618881702423
scene0019_01,16,PTv3_supervised,13533,3059,13388,56,0.16853581368923187
scene0430_01,4,Concerto decoder,1081,2271,914,104,0.037061046808958054
scene0430_01,4,Sonata linear,1005,2032,772,76,0.030810119584202766
scene0430_01,4,Utonia,1149,3660,788,125,0.030013706535100937
scene0430_01,4,PTv3_supervised,918,1250,790,56,0.03130093216896057
scene0430_01,8,Concerto decoder,1081,2271,890,178,0.07829863578081131
scene0430_01,8,Sonata linear,1005,2032,697,98,0.06146280840039253
scene0430_01,8,Utonia,1149,3660,720,209,0.06109238415956497
scene0430_01,8,PTv3_supervised,918,1250,775,105,0.07507593929767609
scene0430_01,16,Concerto decoder,1081,2271,782,198,0.15657874941825867
scene0430_01,16,Sonata linear,1005,2032,633,130,0.12026781588792801
scene0430_01,16,Utonia,1149,3660,605,224,0.11441510170698166
scene0430_01,16,PTv3_supervised,918,1250,764,150,0.16057008504867554
scene0699_00,4,Concerto decoder,2097,3465,2014,91,0.04153869301080704
scene0699_00,4,Sonata linear,747,4706,629,52,0.021962272003293037
scene0699_00,4,Utonia,1379,2825,1218,77,0.029716279357671738
scene0699_00,4,PTv3_supervised,3808,2552,3658,75,0.05351245030760765
scene0699_00,8,Concerto decoder,2097,3465,1944,127,0.08125239610671997
scene0699_00,8,Sonata linear,747,4706,587,66,0.045767344534397125
scene0699_00,8,Utonia,1379,2825,1119,200,0.058542318642139435
scene0699_00,8,PTv3_supervised,3808,2552,3632,151,0.09657345712184906
scene0699_00,16,Concerto decoder,2097,3465,1838,92,0.1433734893798828
scene0699_00,16,Sonata linear,747,4706,493,55,0.08910432457923889
scene0699_00,16,Utonia,1379,2825,945,151,0.11433378607034683
scene0699_00,16,PTv3_supervised,3808,2552,3538,144,0.1637600213289261
scene0598_00,4,Concerto decoder,12140,4734,12077,24,0.15366733074188232
scene0598_00,4,Sonata linear,923,4924,811,67,0.020806696265935898
scene0598_00,4,Utonia,988,7172,884,72,0.023997971788048744
scene0598_00,4,PTv3_supervised,1483,497,1421,26,0.03469191491603851
scene0598_00,8,Concerto decoder,12140,4734,12067,77,0.18133209645748138
scene0598_00,8,Sonata linear,923,4924,767,83,0.03219807147979736
scene0598_00,8,Utonia,988,7172,832,101,0.03713292255997658
scene0598_00,8,PTv3_supervised,1483,497,1443,64,0.05835173651576042
scene0598_00,16,Concerto decoder,12140,4734,12041,92,0.23835237324237823
scene0598_00,16,Sonata linear,923,4924,753,171,0.06135280430316925
scene0598_00,16,Utonia,988,7172,803,157,0.07013409584760666
scene0598_00,16,PTv3_supervised,1483,497,1418,68,0.12650978565216064
scene0580_01,4,Concerto decoder,2240,10045,2028,133,0.04911158233880997
scene0580_01,4,Sonata linear,7061,4739,6781,235,0.09541812539100647
scene0580_01,4,Utonia,5875,11464,5652,124,0.07708688825368881
scene0580_01,4,PTv3_supervised,1878,7713,1710,111,0.04839859530329704
scene0580_01,8,Concerto decoder,2240,10045,1903,193,0.08582096546888351
scene0580_01,8,Sonata linear,7061,4739,6640,355,0.1305045336484909
scene0580_01,8,Utonia,5875,11464,5482,202,0.11065350472927094
scene0580_01,8,PTv3_supervised,1878,7713,1593,155,0.09231288731098175
scene0580_01,16,Concerto decoder,2240,10045,1719,426,0.12313076108694077
scene0580_01,16,Sonata linear,7061,4739,6382,364,0.16955925524234772
scene0580_01,16,Utonia,5875,11464,5119,209,0.10480890423059464
scene0580_01,16,PTv3_supervised,1878,7713,1517,205,0.16657598316669464
scene0207_01,4,Concerto decoder,2630,5418,2304,169,0.03725636005401611
scene0207_01,4,Sonata linear,4492,14348,4004,216,0.042661428451538086
scene0207_01,4,Utonia,3875,8782,3400,281,0.04109441116452217
scene0207_01,4,PTv3_supervised,2035,2973,1832,182,0.03848272189497948
scene0207_01,8,Concerto decoder,2630,5418,2132,251,0.06468480825424194
scene0207_01,8,Sonata linear,4492,14348,3785,374,0.0623626746237278
scene0207_01,8,Utonia,3875,8782,3168,450,0.06424763053655624
scene0207_01,8,PTv3_supervised,2035,2973,1759,238,0.07175908982753754
scene0207_01,16,Concerto decoder,2630,5418,1920,347,0.10714752227067947
scene0207_01,16,Sonata linear,4492,14348,3462,561,0.10107249766588211
scene0207_01,16,Utonia,3875,8782,2969,649,0.11765674501657486
scene0207_01,16,PTv3_supervised,2035,2973,1747,382,0.16025003790855408
scene0011_01,4,Concerto decoder,3207,4330,2968,147,0.040788982063531876
scene0011_01,4,Sonata linear,6877,13997,6533,310,0.059325288981199265
scene0011_01,4,Utonia,5791,8598,5323,224,0.05122007802128792
scene0011_01,4,PTv3_supervised,5362,8631,5188,152,0.056311748921871185
scene0011_01,8,Concerto decoder,3207,4330,2841,163,0.06980694830417633
scene0011_01,8,Sonata linear,6877,13997,6374,449,0.08730166405439377
scene0011_01,8,Utonia,5791,8598,5130,439,0.07388231158256531
scene0011_01,8,PTv3_supervised,5362,8631,5063,174,0.10228341072797775
scene0011_01,16,Concerto decoder,3207,4330,2777,328,0.1278226673603058
scene0011_01,16,Sonata linear,6877,13997,6067,472,0.1544945240020752
scene0011_01,16,Utonia,5791,8598,4927,600,0.121254563331604
scene0011_01,16,PTv3_supervised,5362,8631,4950,253,0.19017666578292847
scene0329_00,4,Concerto decoder,2590,12525,2252,251,0.03330168128013611
scene0329_00,4,Sonata linear,3474,14615,2893,312,0.03106107749044895
scene0329_00,4,Utonia,3971,15752,3340,377,0.03541249781847
scene0329_00,4,PTv3_supervised,2642,8997,2369,143,0.03225310519337654
scene0329_00,8,Concerto decoder,2590,12525,2144,389,0.06615251302719116
scene0329_00,8,Sonata linear,3474,14615,2734,632,0.05632253736257553
