method,score_space,variant,kind,class_id,class_name,observed_keep_frac,iou,delta_iou,acc,base_iou,support,pred_support,intersection
concerto_decoder_origin_maskedmodel_full,retained,structured_b64_keep0p2,structured_drop,17,sink,0.20678650113777855,0.6884169714059097,-0.017104957548246924,0.7929861956963014,0.7055219289541567,19704,18618,15625
concerto_decoder_origin_maskedmodel_full,retained,structured_b64_keep0p2,structured_drop,18,bathtub,0.20678650113777855,0.8092775085751577,-0.042021794237965926,0.951661437992183,0.8512993028131236,15619,17612,14864
concerto_decoder_origin_maskedmodel_full,retained,structured_b64_keep0p2,structured_drop,19,otherfurniture,0.20678650113777855,0.7487042458298129,0.04691038036332307,0.8486735439271649,0.7017938654664898,224508,220511,190534
concerto_decoder_origin_maskedmodel_full,retained,masked_model_keep0p2,masked_model_drop_raw,0,wall,0.20297733944294977,0.8900957016180364,0.0062829916316889944,0.949036577585454,0.8838127099863474,1500017,1522900,1423571
concerto_decoder_origin_maskedmodel_full,retained,masked_model_keep0p2,masked_model_drop_raw,1,floor,0.20297733944294977,0.978965282298969,0.012237561742084235,0.9908706728718056,0.9667277205568847,1631336,1636282,1616443
concerto_decoder_origin_maskedmodel_full,retained,masked_model_keep0p2,masked_model_drop_raw,2,cabinet,0.20297733944294977,0.7932391039284907,0.060747964892626904,0.8764892548327431,0.7324911390358638,213026,209072,186715
concerto_decoder_origin_maskedmodel_full,retained,masked_model_keep0p2,masked_model_drop_raw,3,bed,0.20297733944294977,0.7995803482717142,-0.05160812251606872,0.858376899056173,0.8511884707877829,142505,132802,122323
concerto_decoder_origin_maskedmodel_full,retained,masked_model_keep0p2,masked_model_drop_raw,4,chair,0.20297733944294977,0.9313837551539178,0.012528757543360136,0.9575202019301091,0.9188549976105577,448472,442006,429421
concerto_decoder_origin_maskedmodel_full,retained,masked_model_keep0p2,masked_model_drop_raw,5,sofa,0.20297733944294977,0.7772908999443984,-0.026257804423135522,0.9341192567137577,0.8035487043675339,125712,142794,117430
concerto_decoder_origin_maskedmodel_full,retained,masked_model_keep0p2,masked_model_drop_raw,6,table,0.20297733944294977,0.7533137410196309,-0.041627877131136914,0.8664792301538486,0.7949416181507678,216251,219863,187377
concerto_decoder_origin_maskedmodel_full,retained,masked_model_keep0p2,masked_model_drop_raw,7,door,0.20297733944294977,0.705242063535518,-0.064583193737621,0.8365815533434074,0.769825257273139,230947,236216,193206
concerto_decoder_origin_maskedmodel_full,retained,masked_model_keep0p2,masked_model_drop_raw,8,window,0.20297733944294977,0.6929067219088878,-0.05189122958421466,0.8307147129865896,0.7447979514931025,132067,135976,109710
concerto_decoder_origin_maskedmodel_full,retained,masked_model_keep0p2,masked_model_drop_raw,9,bookshelf,0.20297733944294977,0.8557898987793595,0.03897343345276982,0.9348344772954739,0.8168164653265897,210817,216551,197079
concerto_decoder_origin_maskedmodel_full,retained,masked_model_keep0p2,masked_model_drop_raw,10,picture,0.20297733944294977,0.4654173967273469,0.044142421658566966,0.508699039210593,0.4212749750687799,30808,18537,15672
concerto_decoder_origin_maskedmodel_full,retained,masked_model_keep0p2,masked_model_drop_raw,11,counter,0.20297733944294977,0.5201497025997426,-0.1749180930068649,0.6905944986690267,0.6950677956066075,11270,11476,7783
concerto_decoder_origin_maskedmodel_full,retained,masked_model_keep0p2,masked_model_drop_raw,12,desk,0.20297733944294977,0.6660990338164243,-0.04910441489593431,0.7211333533818848,0.7152034487123586,76481,61472,55153
concerto_decoder_origin_maskedmodel_full,retained,masked_model_keep0p2,masked_model_drop_raw,13,curtain,0.20297733944294977,0.9110130251241766,0.04979015197198,0.9490208852750655,0.8612228731521966,79817,79078,75748
concerto_decoder_origin_maskedmodel_full,retained,masked_model_keep0p2,masked_model_drop_raw,14,refridgerator,0.20297733944294977,0.9090628680388062,0.1342285831122727,0.9656559037292953,0.7748342849265335,33572,34509,32419
concerto_decoder_origin_maskedmodel_full,retained,masked_model_keep0p2,masked_model_drop_raw,15,shower curtain,0.20297733944294977,0.9316945499332807,0.15658141163730455,0.9633855133987745,0.7751131382959762,18845,18796,18155
concerto_decoder_origin_maskedmodel_full,retained,masked_model_keep0p2,masked_model_drop_raw,16,toilet,0.20297733944294977,0.9301200656474004,-0.022807284509928527,0.9609995537706338,0.9529273501573289,22410,22280,21536
