method,score_space,variant,kind,class_id,class_name,observed_keep_frac,iou,delta_iou,acc,base_iou,support,pred_support,intersection
ptv3_scannet20_v151_severity,retained,random_keep0p1,random_drop,19,otherfurniture,0.10006327654879826,0.36301579393589745,-0.26692061909917253,0.3809493235496442,0.62993641303507,109025,46919,41533
ptv3_scannet20_v151_severity,retained,fixed_points_16000,fixed_count_drop,0,wall,0.19518424251761574,0.8289191767453591,-0.046799102159997163,0.955037925301558,0.8757182789053563,1187334,1314600,1133949
ptv3_scannet20_v151_severity,retained,fixed_points_16000,fixed_count_drop,1,floor,0.19518424251761574,0.9482320631019742,-0.015563276682613258,0.9863268861520975,0.9637953397845874,1045263,1072964,1030971
ptv3_scannet20_v151_severity,retained,fixed_points_16000,fixed_count_drop,2,cabinet,0.19518424251761574,0.6257593680453913,-0.08743730969950536,0.7701855690455035,0.7131966777448967,162096,162256,124844
ptv3_scannet20_v151_severity,retained,fixed_points_16000,fixed_count_drop,3,bed,0.19518424251761574,0.6727569398975247,-0.16183325126715697,0.7183265826998827,0.8345901911646817,90115,70836,64732
ptv3_scannet20_v151_severity,retained,fixed_points_16000,fixed_count_drop,4,chair,0.19518424251761574,0.8612701187779436,-0.06580127408304659,0.9273506868539656,0.9270713928609902,296424,297632,274889
ptv3_scannet20_v151_severity,retained,fixed_points_16000,fixed_count_drop,5,sofa,0.19518424251761574,0.8116972909551836,-0.057228117338025464,0.892825866519173,0.8689254082932091,86784,86157,77483
ptv3_scannet20_v151_severity,retained,fixed_points_16000,fixed_count_drop,6,table,0.19518424251761574,0.7166062457015628,-0.061342106168910004,0.8019502331800537,0.7779483518704728,153315,141210,122951
ptv3_scannet20_v151_severity,retained,fixed_points_16000,fixed_count_drop,7,door,0.19518424251761574,0.6027494037469653,-0.13848774660929997,0.6844794305706354,0.7412371503562653,165780,135952,113473
ptv3_scannet20_v151_severity,retained,fixed_points_16000,fixed_count_drop,8,window,0.19518424251761574,0.5886575338676547,-0.12606900805655552,0.7389428544146108,0.7147265419242103,115197,114534,85124
ptv3_scannet20_v151_severity,retained,fixed_points_16000,fixed_count_drop,9,bookshelf,0.19518424251761574,0.7647070719326976,-0.07468127318555784,0.8797943253335805,0.8393883451182554,85961,88565,75628
ptv3_scannet20_v151_severity,retained,fixed_points_16000,fixed_count_drop,10,picture,0.19518424251761574,0.18554634595590128,-0.2006795636906433,0.18919516102303383,0.3862259096465446,18103,3781,3425
ptv3_scannet20_v151_severity,retained,fixed_points_16000,fixed_count_drop,11,counter,0.19518424251761574,0.5938996722964438,-0.1304757987170373,0.6730947789443588,0.7243754710134811,28002,22582,18848
ptv3_scannet20_v151_severity,retained,fixed_points_16000,fixed_count_drop,12,desk,0.19518424251761574,0.5774836932206177,-0.13014890252480538,0.7787869164814214,0.707632595745423,62980,71002,49048
ptv3_scannet20_v151_severity,retained,fixed_points_16000,fixed_count_drop,13,curtain,0.19518424251761574,0.6222803421220038,-0.14605825433523556,0.7543228283035992,0.7683385964572393,58353,56399,44017
ptv3_scannet20_v151_severity,retained,fixed_points_16000,fixed_count_drop,14,refridgerator,0.19518424251761574,0.5640474007194732,-0.15763641616024682,0.7035456625021965,0.72168381687972,22732,21615,15993
ptv3_scannet20_v151_severity,retained,fixed_points_16000,fixed_count_drop,15,shower curtain,0.19518424251761574,0.7063555913113407,0.0010175195723710617,0.7522275531185711,0.7053380717389697,23344,19076,17560
ptv3_scannet20_v151_severity,retained,fixed_points_16000,fixed_count_drop,16,toilet,0.19518424251761574,0.9358089948037945,-0.004754937005599813,0.9553228461679123,0.9405639318093943,21868,21347,20891
ptv3_scannet20_v151_severity,retained,fixed_points_16000,fixed_count_drop,17,sink,0.19518424251761574,0.6961536024333015,-0.0015974005331259589,0.7518992539867172,0.6977510029664274,14611,12156,10986
ptv3_scannet20_v151_severity,retained,fixed_points_16000,fixed_count_drop,18,bathtub,0.19518424251761574,0.8918032786885209,0.004491679193136755,0.9204934886908803,0.8873115994953842,23344,22239,21488
ptv3_scannet20_v151_severity,retained,fixed_points_16000,fixed_count_drop,19,otherfurniture,0.19518424251761574,0.3961100816869794,-0.23382633134809055,0.4226667037970451,0.62993641303507,143638,70341,60711
ptv3_scannet20_v151_severity,retained,fixed_points_8000,fixed_count_drop,0,wall,0.09759212125880787,0.707385489215294,-0.16833278969006227,0.9549846909592542,0.8757182789053563,594420,775721,567662
ptv3_scannet20_v151_severity,retained,fixed_points_8000,fixed_count_drop,1,floor,0.09759212125880787,0.9063112421169546,-0.05748409766763285,0.9766732587424926,0.9637953397845874,521333,549646,509172
ptv3_scannet20_v151_severity,retained,fixed_points_8000,fixed_count_drop,2,cabinet,0.09759212125880787,0.504963760853281,-0.20823291689161572,0.5934044135878991,0.7131966777448967,80660,61991,47864
ptv3_scannet20_v151_severity,retained,fixed_points_8000,fixed_count_drop,3,bed,0.09759212125880787,0.37272707710184766,-0.46186311406283403,0.382649229001899,0.8345901911646817,45266,18526,17321
ptv3_scannet20_v151_severity,retained,fixed_points_8000,fixed_count_drop,4,chair,0.09759212125880787,0.7139186622844406,-0.2131527305765496,0.8146364045004121,0.9270713928609902,149053,142452,121424
ptv3_scannet20_v151_severity,retained,fixed_points_8000,fixed_count_drop,5,sofa,0.09759212125880787,0.6280537908090654,-0.24087161748414365,0.7237413394919151,0.8689254082932091,43300,37935,31338
ptv3_scannet20_v151_severity,retained,fixed_points_8000,fixed_count_drop,6,table,0.09759212125880787,0.5479019001031573,-0.23004645176731553,0.6435998332204088,0.7779483518704728,76748,62800,49395
ptv3_scannet20_v151_severity,retained,fixed_points_8000,fixed_count_drop,7,door,0.09759212125880787,0.413506320691949,-0.32773082966431627,0.47997490074935684,0.7412371503562653,82871,53097,39776
ptv3_scannet20_v151_severity,retained,fixed_points_8000,fixed_count_drop,8,window,0.09759212125880787,0.4099656530962718,-0.30476088882793845,0.5677263665932211,0.7147265419242103,57186,54472,32466
ptv3_scannet20_v151_severity,retained,fixed_points_8000,fixed_count_drop,9,bookshelf,0.09759212125880787,0.5147965474722555,-0.324591797646,0.6031690551089348,0.8393883451182554,42915,33252,25885
ptv3_scannet20_v151_severity,retained,fixed_points_8000,fixed_count_drop,10,picture,0.09759212125880787,0.08013245033112494,-0.30609345931541965,0.08038086802479982,0.3862259096465446,9032,754,726
