source,region_size,threshold,class_id,class_name,counterpart_id,counterpart_name,target_points,valid_points,proposals,target_proposals,mean_target_purity,mean_counterpart_contam,counterpart_majority_point_frac,counterpart_dominates_point_frac,base_pred_target_majority_frac,base_pred_counterpart_majority_frac,scene_count,scene_mean_best_proposal_cover,candidate_recall,candidate_point_frac,candidate_region_count,candidate_mean_size
voxel,8,0.7,10,picture,0,wall,207442,11815899,227842,5469,0.8533433415524001,0.13689199663632803,0.10975115936020671,0.1072829995854263,0.5010942817751468,0.47367456927719553,90,0.09179874790477888,0.7844650552925637,0.01438341678445288,3398,50.01559741024132
voxel,8,0.8,10,picture,0,wall,207442,11815899,227842,5469,0.8533433415524001,0.13689199663632803,0.10975115936020671,0.1072829995854263,0.5010942817751468,0.47367456927719553,90,0.09179874790477888,0.7249110594768658,0.0129886012058837,3153,48.67491278147796
voxel,8,0.9,10,picture,0,wall,207442,11815899,227842,5469,0.8533433415524001,0.13689199663632803,0.10975115936020671,0.1072829995854263,0.5010942817751468,0.47367456927719553,90,0.09179874790477888,0.6676516809517841,0.011801979688553533,2935,47.513117546848385
voxel,8,0.5,11,counter,2,cabinet,221560,5035488,98865,6242,0.8630567153452707,0.061057072650828846,0.03490702292832641,0.03611211410001806,0.7850649936811699,0.10115995667087922,47,0.05650800862450247,0.9066031774688572,0.044842525689665035,5028,44.90930787589499
voxel,8,0.7,11,counter,2,cabinet,221560,5035488,98865,6242,0.8630567153452707,0.061057072650828846,0.03490702292832641,0.03611211410001806,0.7850649936811699,0.10115995667087922,47,0.05650800862450247,0.8000541614009749,0.03699820156457527,4426,42.09308630817894
voxel,8,0.8,11,counter,2,cabinet,221560,5035488,98865,6242,0.8630567153452707,0.061057072650828846,0.03490702292832641,0.03611211410001806,0.7850649936811699,0.10115995667087922,47,0.05650800862450247,0.7288048384184871,0.03282025495840721,4118,40.132588635259836
voxel,8,0.9,11,counter,2,cabinet,221560,5035488,98865,6242,0.8630567153452707,0.061057072650828846,0.03490702292832641,0.03611211410001806,0.7850649936811699,0.10115995667087922,47,0.05650800862450247,0.6564632605163387,0.029052993473522328,3829,38.20736484721859
voxel,8,0.5,12,desk,6,table,655163,11338343,219987,16568,0.9189650326641042,0.0002650013618278784,6.257984654200557e-05,5.0369144777711804e-05,0.8236896772253622,0.03111744710858214,84,0.028843320464797047,0.9333448317441614,0.05717387452469907,14197,45.661548214411496
voxel,8,0.7,12,desk,6,table,655163,11338343,219987,16568,0.9189650326641042,0.0002650013618278784,6.257984654200557e-05,5.0369144777711804e-05,0.8236896772253622,0.03111744710858214,84,0.028843320464797047,0.8755408959297152,0.051546773633501825,13366,43.72699386503067
voxel,8,0.8,12,desk,6,table,655163,11338343,219987,16568,0.9189650326641042,0.0002650013618278784,6.257984654200557e-05,5.0369144777711804e-05,0.8236896772253622,0.03111744710858214,84,0.028843320464797047,0.8477813918063138,0.04939945810423975,13032,42.97943523634132
voxel,8,0.9,12,desk,6,table,655163,11338343,219987,16568,0.9189650326641042,0.0002650013618278784,6.257984654200557e-05,5.0369144777711804e-05,0.8236896772253622,0.03111744710858214,84,0.028843320464797047,0.8198890963012258,0.04750129714721102,12713,42.36498072838826
voxel,8,0.5,15,shower curtain,0,wall,158208,3028157,58147,2524,0.9587648802204811,0.01956096672510252,0.01653519417475728,0.017318972491909387,0.8610310477346278,0.06268962378640777,27,0.0487547128927219,0.9670433859223301,0.05204221577679097,2250,70.04088888888889
voxel,8,0.7,15,shower curtain,0,wall,158208,3028157,58147,2524,0.9587648802204811,0.01956096672510252,0.01653519417475728,0.017318972491909387,0.8610310477346278,0.06268962378640777,27,0.0487547128927219,0.940451810275081,0.0497233135534254,2165,69.54734411085451
voxel,8,0.8,15,shower curtain,0,wall,158208,3028157,58147,2524,0.9587648802204811,0.01956096672510252,0.01653519417475728,0.017318972491909387,0.8610310477346278,0.06268962378640777,27,0.0487547128927219,0.9206614077669902,0.0483360010725996,2119,69.07456347333648
voxel,8,0.9,15,shower curtain,0,wall,158208,3028157,58147,2524,0.9587648802204811,0.01956096672510252,0.01653519417475728,0.017318972491909387,0.8610310477346278,0.06268962378640777,27,0.0487547128927219,0.902881017394822,0.047235992057215,2078,68.8344562078922
voxel,8,0.5,17,sink,2,cabinet,102489,8406141,163127,2560,0.8633143529921837,0.047064692534259954,0.04176057918410756,0.04629765145527813,0.8102820790523861,0.10182556176760432,80,0.13329138994956044,0.8871683790455561,0.01191973820091764,1877,53.38252530633991
voxel,8,0.7,17,sink,2,cabinet,102489,8406141,163127,2560,0.8633143529921837,0.047064692534259954,0.04176057918410756,0.04629765145527813,0.8102820790523861,0.10182556176760432,80,0.13329138994956044,0.8055498638878319,0.010234184746603703,1667,51.60767846430714
voxel,8,0.8,17,sink,2,cabinet,102489,8406141,163127,2560,0.8633143529921837,0.047064692534259954,0.04176057918410756,0.04629765145527813,0.8102820790523861,0.10182556176760432,80,0.13329138994956044,0.7458849242357717,0.009258707414020297,1573,49.47870311506675
voxel,8,0.9,17,sink,2,cabinet,102489,8406141,163127,2560,0.8633143529921837,0.047064692534259954,0.04176057918410756,0.04629765145527813,0.8102820790523861,0.10182556176760432,80,0.13329138994956044,0.692035242806545,0.008480228918358614,1495,47.68294314381271
voxel,16,0.5,7,door,0,wall,1600191,26006346,130520,10418,0.8569689931382423,0.09081707290131139,0.0616751375304573,0.06731321448502085,0.8610059674126401,0.0940456483007341,219,0.09752531403186139,0.8900068804286488,0.061306882558587815,7731,206.23050058207218
voxel,16,0.7,7,door,0,wall,1600191,26006346,130520,10418,0.8569689931382423,0.09081707290131139,0.0616751375304573,0.06731321448502085,0.8610059674126401,0.0940456483007341,219,0.09752531403186139,0.7842051355119483,0.05039777598898361,6730,194.74918276374441
voxel,16,0.8,7,door,0,wall,1600191,26006346,130520,10418,0.8569689931382423,0.09081707290131139,0.0616751375304573,0.06731321448502085,0.8610059674126401,0.0940456483007341,219,0.09752531403186139,0.7245491319473738,0.045511891597535464,6263,188.9825961999042
voxel,16,0.9,7,door,0,wall,1600191,26006346,130520,10418,0.8569689931382423,0.09081707290131139,0.0616751375304573,0.06731321448502085,0.8610059674126401,0.0940456483007341,219,0.09752531403186139,0.664095098647599,0.04112546222372032,5837,183.2316258351893
voxel,16,0.5,10,picture,0,wall,207442,11815899,59560,1885,0.7417688638509475,0.2310148094012589,0.19531242467774124,0.20412452637363696,0.42294231640651364,0.5383866333722197,90,0.23382338619045398,0.7684605817529719,0.016192927850855868,989,193.46208291203234
voxel,16,0.7,10,picture,0,wall,207442,11815899,59560,1885,0.7417688638509475,0.2310148094012589,0.19531242467774124,0.20412452637363696,0.42294231640651364,0.5383866333722197,90,0.23382338619045398,0.6041929792423907,0.011364687528219394,758,177.155672823219
voxel,16,0.8,10,picture,0,wall,207442,11815899,59560,1885,0.7417688638509475,0.2310148094012589,0.19531242467774124,0.20412452637363696,0.42294231640651364,0.5383866333722197,90,0.23382338619045398,0.5210709499522758,0.009425774543265816,661,168.49319213313163
voxel,16,0.9,10,picture,0,wall,207442,11815899,59560,1885,0.7417688638509475,0.2310148094012589,0.19531242467774124,0.20412452637363696,0.42294231640651364,0.5383866333722197,90,0.23382338619045398,0.45803646320417274,0.008113136376673498,594,161.3872053872054
voxel,16,0.5,11,counter,2,cabinet,221560,5035488,26049,2198,0.734475514389027,0.11119882228422259,0.09325239212854305,0.10152554612745983,0.668681169886261,0.15987091532767647,47,0.10556528765922188,0.7597535656255642,0.04069496342757643,1358,150.8976435935199
voxel,16,0.7,11,counter,2,cabinet,221560,5035488,26049,2198,0.734475514389027,0.11119882228422259,0.09325239212854305,0.10152554612745983,0.668681169886261,0.15987091532767647,47,0.10556528765922188,0.5873352590720347,0.027938900857275403,1079,130.3855421686747
voxel,16,0.8,11,counter,2,cabinet,221560,5035488,26049,2198,0.734475514389027,0.11119882228422259,0.09325239212854305,0.10152554612745983,0.668681169886261,0.15987091532767647,47,0.10556528765922188,0.49982397544683155,0.022763235658589596,967,118.53567735263702
voxel,16,0.9,11,counter,2,cabinet,221560,5035488,26049,2198,0.734475514389027,0.11119882228422259,0.09325239212854305,0.10152554612745983,0.668681169886261,0.15987091532767647,47,0.10556528765922188,0.42611030871998556,0.018933020990219814,859,110.98603026775321
voxel,16,0.5,12,desk,6,table,655163,11338343,57092,4925,0.8184769234997388,0.00045055829045037327,0.0,0.0,0.7587516389051274,0.026761279254170336,84,0.07504088738372228,0.834796836817708,0.05461168355905267,3303,187.4677565849228
voxel,16,0.7,12,desk,6,table,655163,11338343,57092,4925,0.8184769234997388,0.00045055829045037327,0.0,0.0,0.7587516389051274,0.026761279254170336,84,0.07504088738372228,0.7188241704736074,0.04325164620615199,2849,172.13127413127413
voxel,16,0.8,12,desk,6,table,655163,11338343,57092,4925,0.8184769234997388,0.00045055829045037327,0.0,0.0,0.7587516389051274,0.026761279254170336,84,0.07504088738372228,0.6692945114421908,0.03943548012262462,2684,166.59202682563338
voxel,16,0.9,12,desk,6,table,655163,11338343,57092,4925,0.8184769234997388,0.00045055829045037327,0.0,0.0,0.7587516389051274,0.026761279254170336,84,0.07504088738372228,0.6138212933270041,0.035674524928377985,2509,161.21562375448386
voxel,16,0.5,15,shower curtain,0,wall,158208,3028157,14897,784,0.8828405855543019,0.0604985580812766,0.03092131877022654,0.04095873786407767,0.8244779025080906,0.0841992819579288,27,0.12363276612656483,0.9221910396440129,0.053450663225189446,603,268.4195688225539
voxel,16,0.7,15,shower curtain,0,wall,158208,3028157,14897,784,0.8828405855543019,0.0604985580812766,0.03092131877022654,0.04095873786407767,0.8244779025080906,0.0841992819579288,27,0.12363276612656483,0.8192316444174758,0.04439366915255715,528,254.60416666666666
voxel,16,0.8,15,shower curtain,0,wall,158208,3028157,14897,784,0.8828405855543019,0.0604985580812766,0.03092131877022654,0.04095873786407767,0.8244779025080906,0.0841992819579288,27,0.12363276612656483,0.772046925566343,0.04109100023545675,500,248.86
voxel,16,0.9,15,shower curtain,0,wall,158208,3028157,14897,784,0.8828405855543019,0.0604985580812766,0.03092131877022654,0.04095873786407767,0.8244779025080906,0.0841992819579288,27,0.12363276612656483,0.7179725424757282,0.037718321738271825,471,242.49893842887474
voxel,16,0.5,17,sink,2,cabinet,102489,8406141,42362,881,0.7401156753435673,0.08811660364791735,0.08559943018275132,0.09778610387456214,0.7259510776766287,0.13787821132023925,80,0.319659153920815,0.7649601420640264,0.011132337656482326,430,217.62790697674419
voxel,16,0.7,17,sink,2,cabinet,102489,8406141,42362,881,0.7401156753435673,0.08811660364791735,0.08559943018275132,0.09778610387456214,0.7259510776766287,0.13787821132023925,80,0.319659153920815,0.6268965449950726,0.008228627142942285,339,204.04424778761063
voxel,16,0.8,17,sink,2,cabinet,102489,8406141,42362,881,0.7401156753435673,0.08811660364791735,0.08559943018275132,0.09778610387456214,0.7259510776766287,0.13787821132023925,80,0.319659153920815,0.541014157616915,0.006839880511164398,302,190.38741721854305
voxel,16,0.9,17,sink,2,cabinet,102489,8406141,42362,881,0.7401156753435673,0.08811660364791735,0.08559943018275132,0.09778610387456214,0.7259510776766287,0.13787821132023925,80,0.319659153920815,0.4458722399477017,0.005477424183106136,270,170.53333333333333
