variant,mIoU,delta_mIoU,weak_mean_iou,delta_weak_mean_iou,picture_iou,delta_picture_iou,picture_to_wall,delta_picture_to_wall
phrd_s4_mean_conf_thr0p6_a0p75,0.7736463902399537,-0.005160341334807583,0.6758089241198695,-0.00603697730527375,0.4011113788545932,-0.006479259988959929,0.4473250354315905,0.009506271632552743
phrd_s4_mean_conf_thr0p7_a0p75,0.773634854675976,-0.005171876898785288,0.6757661342263648,-0.006079767198778452,0.4011069088895203,-0.006483729954032846,0.4461536236634818,0.008334859864444044
phrd_s8_region_conf_thr0p95_a1p0,0.7736285596099022,-0.005178171964859146,0.6772115372039675,-0.004634364221175691,0.4044457760012859,-0.0031448628422672265,0.44323232518005035,0.005413561381012566
phrd_s4_pred_agreement_thr0p6_a1p0,0.7736034066871195,-0.005203324887641858,0.6762877453368521,-0.005558156088291133,0.4004509500863713,-0.007139688757181795,0.44628860115116514,0.008469837352127363
phrd_s8_mean_top_gap_thr0p9_a0p75,0.7735548352356896,-0.005251896339071749,0.6782533273701333,-0.0035925740550099006,0.40643427143694827,-0.0011563674066048524,0.4388985837005042,0.001079819901466439
phrd_s8_mean_top_gap_thr0p7_a0p5,0.773318466864735,-0.0054882647100262805,0.675491093597158,-0.006354807827985254,0.3999670848114689,-0.007623554032084201,0.449388262743321,0.011569498944283219
phrd_s8_region_entropy_score_thr0p8_a0p5,0.7730517567718663,-0.0057549748028949965,0.6746422082907079,-0.007203693134435363,0.3993722697404646,-0.00821836910308854,0.45257951620211917,0.01476075240308139
phrd_s4_mean_top_gap_thr0p7_a1p0,0.7729950898890827,-0.0058116416856786035,0.6774625526726242,-0.004383348752519001,0.4041051117793174,-0.003485527064235716,0.44042190106150153,0.0026031372624637505
phrd_s8_region_conf_thr0p8_a0p5,0.7729852694879431,-0.005821462086818219,0.6745853001075813,-0.007260601317561899,0.39979591761825567,-0.007794721225297452,0.4518419606444211,0.014023196845383334
phrd_s8_mean_conf_thr0p8_a0p5,0.77279112848046,-0.0060156030943012695,0.6744852518858225,-0.007360649539320696,0.39879166254483617,-0.008798976298716954,0.45190462876370263,0.014085864964664851
phrd_s8_region_entropy_score_thr0p6_a0p5,0.7727442374819721,-0.00606249409278925,0.6742368486426967,-0.0076090527824465015,0.4002542047234783,-0.007336434120074842,0.4550621378505799,0.017243374051542137
phrd_s8_region_conf_thr0p6_a0p5,0.7726632776584534,-0.006143453916307884,0.6740830351575287,-0.0077628662676145765,0.4000916014744881,-0.0074990373690650425,0.4551922947137031,0.017373530914665314
